ablation,variant,is_baseline,sharpe,sortino,calmar,max_drawdown,cdar_95,cvar_95,skewness,kurtosis,time_in_drawdown_pct,cagr,ann_volatility
covariance_estimator,shrinkage_risk_parity,False,0.27739816144615215,0.24997488732172343,0.05672180930447849,-0.061927376209707966,0.05908251071838569,0.0019967470682173308,-1.8354671697114107,21.63250738621548,89.88957055214723,0.003512632824093753,0.01294285245753527
cost_stress,portfolio_baseline,True,1.3241713089976657,1.2996841285371143,0.9873220788151762,-0.08908374969147405,0.06359302840026833,0.00948079975244878,-0.18708490321961616,3.0531641636136153,85.15337423312883,0.08795435293403697,0.06528164273902196
cost_stress,portfolio_2x_costs,False,0.552131913459086,0.5409706512301236,0.3053126490588512,-0.1129730607999915,0.09599313901408198,0.009680799752448782,-0.18708490321961635,3.0531641636136153,93.86503067484662,0.03449210446513207,0.06528164273902196
cost_stress,portfolio_4x_costs,False,-0.9919468776180727,-0.9605211249798443,-0.09750613005837198,-0.663633573342318,0.6565701393338186,0.010080799752448782,-0.18708490321961613,3.0531641636136153,99.95092024539878,-0.0647083415134182,0.06528164273902196
allocation_logic,equal_weight,True,0.6298987480530882,0.5637090406905777,0.21934427987176386,-0.060107357698414,0.05583844686025354,0.0031830638283702486,-1.725334917489014,28.16344306392359,84.98159509202455,0.01318420508935314,0.021149958781408674
allocation_logic,risk_parity,False,0.27739816144615215,0.24997488732172343,0.05672180930447849,-0.061927376209707966,0.05908251071838569,0.0019967470682173308,-1.8354671697114107,21.63250738621548,89.88957055214723,0.003512632824093753,0.01294285245753527
allocation_logic,herc_cdar,False,0.7842601660380981,0.7153112266445854,0.304956918699628,-0.05379892139585659,0.04576351504864956,0.0031860225417928985,-1.3025674142930628,17.58977493109641,84.24539877300613,0.016406353298243914,0.02103272168302708
advanced_allocation,equal_weight,True,0.6298987480530882,0.5637090406905777,0.21934427987176386,-0.060107357698414,0.05583844686025354,0.0031830638283702486,-1.725334917489014,28.16344306392359,84.98159509202455,0.01318420508935314,0.021149958781408674
advanced_allocation,cvar_optimized,False,0.1990099130101857,0.1804829084724783,0.03873895995751926,-0.046235315892101725,0.04434153892273264,0.001391649446136204,-1.2163396445393515,38.78543175690672,87.65644171779141,0.0017911080509673827,0.009205008124184056
advanced_allocation,downside_risk_parity,False,0.2106794232498564,0.19083809696184129,0.03965153683451678,-0.05408866226245969,0.052065362427054424,0.0016270934913763203,-1.6703410540189367,24.940290976409017,90.74846625766871,0.0021446985840296584,0.01042722056279943
advanced_allocation,max_diversification,False,0.200227598323722,0.180046837758849,0.036759012222154594,-0.05938228264338235,0.05688456400820405,0.0017554563754877738,-1.7176856870475201,19.777068997567618,91.6319018404908,0.0021828340534675306,0.011203547329967669
advanced_allocation,blend_cvar_drp_maxdiv,False,0.20662329294297363,0.18679578656172066,0.038720451428902854,-0.05272437172102854,0.05071264752697228,0.0015791128916234087,-1.5976413304117525,23.366140451765492,89.17791411042944,0.0020415114743435048,0.010118168778835156
systemic_risk_overlay,no_overlay,True,1.3241713089976657,1.2996841285371143,0.9873220788151762,-0.08908374969147405,0.06359302840026833,0.00948079975244878,-0.18708490321961616,3.0531641636136153,85.15337423312883,0.08795435293403697,0.06528164273902196
systemic_risk_overlay,turbulence_overlay,False,0.8259290733404645,0.7657761829972309,0.2918526941923971,-0.050401912410412475,0.045931476542369634,0.002709135762694952,-0.7857308587891623,6.622797463346103,81.079754601227,0.014709933929428098,0.0178744276539648
systemic_risk_overlay,absorption_overlay,False,0.7254482036474857,0.6568884374985678,0.22963454576475684,-0.05742453610672151,0.0537898911142277,0.002859898294417672,-1.183957384546563,10.048529066349868,83.85276073619632,0.013186657264618873,0.01828961622106451
systemic_risk_overlay,composite_overlay,False,0.806107679816895,0.7435286130610697,0.300961399485187,-0.04551285502663437,0.04233776642450083,0.0026281479402298414,-0.8748059620041418,7.5805916698957905,82.0122699386503,0.01369761254338231,0.017057957723171372
adaptive_stops,time_series_momentum_no_stops,True,0.44989652326872004,0.38785203998026063,0.2029628855753581,-0.20252132778078943,0.18387383395462528,0.016001249491444016,-1.7702416092501265,36.43038184300332,87.21472392638037,0.041104313076941956,0.10096111280378649
adaptive_stops,time_series_momentum_adaptive_tight,False,0.47788091606121635,0.3860413305884217,0.21486020912966042,-0.18895668582204767,0.1690567755300006,0.014888635153055708,-1.5973542256186595,36.54711678167056,87.8282208588957,0.0405992730321727,0.09224453526147815
adaptive_stops,time_series_momentum_adaptive_standard,False,0.40811787630582474,0.3400872950132586,0.17135346274739227,-0.2126497797182583,0.19388272835629564,0.015963616826683652,-1.8093492304098864,37.79952789411109,88.1717791411043,0.036438276107193746,0.10006839132825796
adaptive_stops,cross_sectional_momentum_no_stops,True,0.3681236275228032,0.34106901432449993,0.13111920713055897,-0.1826931399286297,0.17439025660674062,0.01121632098582706,-0.49486351047666083,17.394696423834144,87.16564417177915,0.02395457965563419,0.07120328696267385
adaptive_stops,cross_sectional_momentum_adaptive_tight,False,0.1783530404662499,0.1492754481152633,0.04582185561475562,-0.21032798466674474,0.2017819608818872,0.010745166556752691,-0.7788011759867597,22.657929232587854,88.66257668711657,0.009637618545142113,0.0660258433406902
adaptive_stops,cross_sectional_momentum_adaptive_standard,False,0.4057210354727264,0.3629040030435237,0.13646583415868566,-0.19248834844725973,0.1840173575410716,0.011027637468058338,-0.5069171665500256,18.749688242099523,86.5521472392638,0.026268083036683043,0.06994978188860207
adaptive_stops,mean_reversion_no_stops,True,-0.04413288469789471,-0.004784492949166213,-0.01434714006289853,-0.035402215887754274,0.03054110293030529,2.9501173162901096e-05,-0.7531917897792227,254.23459492633884,97.30061349693251,-0.0005079205498785822,0.01030786451411711
adaptive_stops,mean_reversion_adaptive_tight,False,-0.1795293122849659,-0.01742382897252212,-0.04719716453270665,-0.03806893073676865,0.03056023953186209,2.780516592769297e-05,-2.1022989170152586,301.3732710391314,97.47239263803681,-0.0017967455875674831,0.009752012416113736
adaptive_stops,mean_reversion_adaptive_standard,False,-0.04413288469789471,-0.004784492949166213,-0.01434714006289853,-0.035402215887754274,0.03054110293030529,2.9501173162901096e-05,-0.7531917897792227,254.23459492633884,97.30061349693251,-0.0005079205498785822,0.01030786451411711
adaptive_stops,distance_pairs_no_stops,True,-0.3643896437381973,-0.31288974841034295,-0.05718425544353859,-0.20465432516294035,0.2041966579490028,0.004621577874029843,-4.9726859735128315,118.3815029676152,93.61963190184049,-0.01170300520774259,0.03097989541589313
adaptive_stops,distance_pairs_adaptive_tight,False,-0.09584463700440449,-0.08155639189569723,-0.03272701110954531,-0.08811587456818068,0.08765042031110587,0.0037945541004444088,-0.6406271003811289,56.06498559620943,93.57055214723925,-0.0028837692059201503,0.02647314896921272
adaptive_stops,distance_pairs_adaptive_standard,False,-0.34226850933031544,-0.27323549971602823,-0.05494751099144947,-0.1917480466745149,0.19130309743179774,0.004241946989149634,-5.748404451857619,137.9373150486058,93.59509202453987,-0.010536077902236873,0.029652057332857234
adaptive_stops,kalman_pairs_no_stops,True,-0.503524334119278,-0.41738977654311316,-0.05628009868454213,-0.1767884210560445,0.17507337041387616,0.002195964590631254,-2.3975760513724356,204.16691236160466,92.9079754601227,-0.009949669783318571,0.019481048772114675
adaptive_stops,kalman_pairs_adaptive_tight,False,-0.3728499115434756,-0.28099884764602184,-0.05051397077733178,-0.12735086856873618,0.12544188745839163,0.0016272030129864557,-2.4651588145174124,330.0186036236362,92.9079754601227,-0.0064329980533489595,0.016924326267126432
adaptive_stops,kalman_pairs_adaptive_standard,False,-0.45161845155406694,-0.35567064359073275,-0.05415691976368657,-0.15418530724951457,0.1529132264884106,0.0018790009483836672,-2.5894317985702333,259.46420264470436,92.9079754601227,-0.008350201313451322,0.018199411074726272
adaptive_stops,volatility_breakout_no_stops,True,0.3014217599122309,0.30406122391638357,0.13296843063137653,-0.16729907254414939,0.1558585196284361,0.011867188043218407,1.0982059005176124,60.37712966524138,98.15950920245399,0.022245495122280357,0.08491730947171598
adaptive_stops,volatility_breakout_adaptive_tight,False,0.1499284845583339,0.13923658760582322,0.05201425832005948,-0.17215713453710468,0.16085512683793127,0.011465080239529574,1.178107799104858,70.5830536331146,98.77300613496932,0.008954625667454197,0.08158226199501638
adaptive_stops,volatility_breakout_adaptive_standard,False,0.24170972982091607,0.2319133632543704,0.10231537232566545,-0.16245860039181215,0.15271525429249688,0.011443517625934202,1.15988127635119,68.74855554384088,98.23312883435584,0.01662201218659476,0.08210211554863708
adaptive_stops,carry_no_stops,True,-0.0400671148704078,-0.03664394720962059,-0.028369570585411195,-0.19517843797916995,0.19515730677831705,0.011589768680162087,-1.7414238582884005,33.36909795344849,98.50306748466258,-0.005537128473000363,0.07254533545302157
adaptive_stops,carry_adaptive_tight,False,-0.13989486886877545,-0.11616858489810938,-0.04912165628658923,-0.24429658525338588,0.24427914044569254,0.01121523175912355,-2.0054730781056658,40.54161445056581,98.84662576687117,-0.012000252892804264,0.06911910614400538
adaptive_stops,carry_adaptive_standard,False,-0.07797013044173697,-0.06775856440918784,-0.03912712359660602,-0.2069783620897485,0.2069572364348267,0.011504453202216814,-1.821548633448234,35.63520420900142,98.69938650306749,-0.008098467955308664,0.07140597066182683
adaptive_stops,factor_momentum_no_stops,True,-0.5540110885542854,-0.4857279843557014,-0.06826421945790206,-0.19698558436768476,0.19698258398744242,0.0038246058128278805,-1.4101139966882283,58.00493178081912,93.20245398773007,-0.013447067161318715,0.023919197502608906
adaptive_stops,factor_momentum_adaptive_tight,False,-0.5597076123262927,-0.43349105316879877,-0.0670568212144484,-0.16545706984413633,0.16545551788374308,0.003096108349698602,-1.326580046253997,71.23712870714908,93.20245398773007,-0.011095025151204752,0.01959008557531509
adaptive_stops,factor_momentum_adaptive_standard,False,-0.49202091515427543,-0.4118065685640898,-0.06724483252125384,-0.17046009560246494,0.17045723210149474,0.003559766481981613,-1.0942052445021186,64.10935155506323,93.20245398773007,-0.011462560580344672,0.02289761756606737
adaptive_stops,pca_stat_arb_no_stops,True,-0.03608069505874514,-0.03531833095738561,-0.01883211288276295,-0.2034864467464494,0.1614704613302279,0.008562804762257242,0.17375678162049982,6.9837643909972,91.75460122699387,-0.003832079735241467,0.05869646010674474
adaptive_stops,pca_stat_arb_adaptive_tight,False,-0.14403979877101825,-0.12770259342378404,-0.04323194016040261,-0.20189592508829743,0.1730139552053652,0.007724246056166273,0.2581515329681435,9.833863127124292,92.58895705521472,-0.008728352552046403,0.05161905483699721
adaptive_stops,pca_stat_arb_adaptive_standard,False,-0.10891134684203076,-0.1016603148755622,-0.03312264327085767,-0.2294189676996027,0.18582093578434503,0.008261977866200311,0.20683588853986853,8.290514731716446,92.51533742331289,-0.0075989626266823596,0.05576834950100327
adaptive_stops,vol_managed_no_stops,True,1.0083752268893653,0.9214622381826856,0.67320728649738,-0.15811103640408342,0.1359897011053652,0.016575143592425703,-0.9130540948438343,4.735711732780729,85.88957055214725,0.10644150178288148,0.10591074038260563
adaptive_stops,vol_managed_adaptive_tight,False,0.9143814840444449,0.795178722478671,0.4842483251769524,-0.18390781112622498,0.15628363089517056,0.01571106874106074,-0.9943759109635366,5.833867922971283,88.26993865030674,0.08905704952483373,0.09865825743992773
adaptive_stops,vol_managed_adaptive_standard,False,0.9900393758242173,0.8911046206867327,0.6523210612401351,-0.15811103640408292,0.1408316431854448,0.01649222811888239,-0.9336288791555194,5.011494123314851,86.50306748466258,0.103139159060889,0.10472567989276153
adaptive_stops,pead_no_stops,True,0.3684041639118323,0.2130909941143731,0.14532844660480124,-0.13957475297213073,0.1290034415906593,0.009629600586003071,0.9008132901609474,16.556434873432313,92.02453987730061,0.020284182034688625,0.05926632197836952
adaptive_stops,pead_adaptive_tight,False,0.288326740223373,0.1485201542362496,0.07643779507978306,-0.18766192203106818,0.1706826130115621,0.00907921406808491,0.7052883769142847,19.033375115437806,94.67484662576688,0.014344463540489016,0.054549624610064705
adaptive_stops,pead_adaptive_standard,False,0.363456277638769,0.20924467584667988,0.1429968499862994,-0.13957475297213082,0.12900344159065907,0.009629600586003071,0.9024581677167133,16.659516745743534,92.04907975460122,0.01995875001263059,0.0591815785675592
adaptive_stops,residual_momentum_no_stops,True,0.05752409170562512,0.0558085972201828,0.008836330688220812,-0.18120234715561176,0.15354234706106484,0.009847289506699672,-0.059183357504955875,3.010838218207882,91.50920245398773,0.0016011638609487733,0.06798527069414717
adaptive_stops,residual_momentum_adaptive_tight,False,0.11537898679461876,0.10220904546547686,0.03172684542368373,-0.16548718956571845,0.13229210784964207,0.009303692756585928,0.008359368300850673,4.018603742680444,90.33128834355828,0.005250386482951397,0.062088771607137765
adaptive_stops,residual_momentum_adaptive_standard,False,-0.05834343325290298,-0.05369418294119463,-0.029785367871548413,-0.1988385129293015,0.17258711540604543,0.009704286237445243,-0.08179545668379598,3.6684051858676843,92.7361963190184,-0.005922478254630881,0.06528419989473101
adaptive_stops,low_risk_bab_no_stops,True,0.0035009771479911204,0.0032932268480212797,-0.009151772759091409,-0.22468720017609595,0.2246266434616854,0.010466999958106453,-0.08338188251785664,7.9655855277395045,91.11656441717791,-0.002056286197888113,0.06775557290042512
adaptive_stops,low_risk_bab_adaptive_tight,False,0.16294885195311146,0.1413503966207903,0.06356140898536207,-0.1295189050736743,0.12946147053253013,0.009751564042367033,-0.04806390323312951,10.462002901575485,91.33742331288343,0.0082324040967241,0.06217736420244299
adaptive_stops,low_risk_bab_adaptive_standard,False,0.034932178474979494,0.03147266113946456,0.0005788063277507594,-0.21355815060233233,0.21348824240901887,0.010329211712602992,-0.06765269897783407,8.79349724214082,90.920245398773,0.0001236088089113796,0.06612384904878102
adaptive_stops,short_term_reversal_no_stops,True,-0.1435703979641892,-0.1417625102424561,-0.03449514767624086,-0.20497524819279322,0.20490461106340693,0.007005239602866487,-0.12080308127304931,10.861988787433658,98.33128834355828,-0.007070651456384525,0.04298712186496367
adaptive_stops,short_term_reversal_adaptive_tight,False,-0.12267730436767589,-0.11039338393730683,-0.028111657561510996,-0.19386647486668762,0.19380490850967608,0.00639380931497781,-0.2412310702324484,14.369736648261837,98.0122699386503,-0.005449907954109601,0.038502448517436394
adaptive_stops,short_term_reversal_adaptive_standard,False,-0.1321231058079805,-0.123093132500003,-0.030158643663551168,-0.20820859274042106,0.20813894962474352,0.0068259700979380064,-0.25091308813133595,12.319498483797636,97.86503067484662,-0.006279288756147805,0.041238041464081755
adaptive_stops,vol_risk_premium_no_stops,True,0.19471740880648006,0.1973433473057317,0.05364894805273797,-0.2352327069249693,0.23510796480089022,0.009403213737223401,2.2509572690153963,191.34460096959396,96.07361963190183,0.012619987274122613,0.08127773741655131
adaptive_stops,vol_risk_premium_adaptive_tight,False,0.19084795599232615,0.17439908421939704,0.044291774407001674,-0.27145012200833457,0.27138098610253664,0.008578900561235782,2.524211308994204,215.86720449081415,96.24539877300613,0.012023007566746235,0.07878924662225459
adaptive_stops,vol_risk_premium_adaptive_standard,False,0.1714809175063475,0.16244939941092953,0.04482106461972404,-0.23840444764603283,0.23832505005686638,0.009329527553117459,2.2750738623527913,193.86577005157872,96.07361963190183,0.010685541153572453,0.08101607893273954
